sample_id,CXCL10,IL6,TNF,IL1B,IL8,CRP,SAA1,IFIT1,IFIT3,OAS1
patient_0290,0.0329055432817184,0.07853726637624048,0.15557814858232025,0.19204901359567086,0.10225048187380262,0.10149073131910034,0.0274086498366179,0.014844221522524192,0.09029775435738618,0.07029134527558159
patient_0291,0.17738694613938547,0.023720070701818263,0.055684264343380044,0.30946477220472896,0.058328263622197306,0.09387780231905028,0.36372030662232263,0.01959114717815204,0.16030543469047,0.07835329244749482
patient_0292,0.2127751118462345,0.22759291488683933,0.01047820606709297,0.22151021380937264,0.13631811633239918,0.09574906711850886,0.2746342799777716,0.13356962647545056,0.11710287473159345,0.0024946331431999237
patient_0293,0.23423500854847362,0.08560878621517794,0.0692599441556204,0.04842258223351383,0.05566345961917512,0.45481317081682315,0.4135923612451028,0.0635580098646372,0.01798093867349319,0.03802411639831372
patient_0294,0.2398175402467401,0.050237098184904044,0.01441530840374949,0.0017834810486521985,0.33972694877995574,0.5300430431346906,0.22456878562347013,0.010734883727925103,0.08146347054338433,0.2823892689622992
patient_0295,0.35199281088802525,0.1656741443499422,0.1730041719637858,0.059771143768644695,0.055543679140503864,0.1361901313822139,0.1916928174155402,0.013039309960640892,0.18542282978067337,0.03394102606075537
patient_0296,0.050110673405964264,0.025085184645908813,0.300563382766552,0.048754162579869864,0.04301937439513553,0.09919557585185489,0.17180358975071855,0.012348580039445271,0.013724688549236048,0.010355516643515916
patient_0297,0.02677683782169537,0.29580608456506946,0.0005535880389842644,0.18094420722220927,0.03147345216151648,0.0862352286007614,0.021627418531785188,0.07331723293237177,0.028723291498203688,0.3354548190777744
patient_0298,0.15151448234065198,0.04148135298225464,0.1271844943326087,0.298875840380097,0.09083094135323722,0.13345139344986787,0.3831168771655039,0.1258835611080059,0.055681287047037176,0.08181079742061816
patient_0299,0.0962077410026027,0.020609101955382934,0.0992338840606085,0.18911574296937217,0.07452254289263188,0.04888449855327345,0.25448307952047483,0.022318007665118374,0.039995762839657986,0.034763342548131765
patient_0300,0.23852300596162232,0.2004343226026955,0.1264473382263237,0.04092782118298689,0.1634462119244626,0.10541120173920816,0.06385762744335713,0.025915749171834195,0.07223094502021658,0.026828357566090796
patient_0301,0.17318584665969286,0.1376127772693309,0.04180956372242638,0.06059127373927548,0.10109989857634669,0.363526891103351,0.12954984846195916,0.01877662725979729,0.05470877880099463,0.18688212379633282
patient_0302,0.09826769413293386,0.02136482213510481,0.18739914493947848,0.01904251003107569,0.12184597226962601,0.09228914449373485,0.06880062243911392,0.024933516489198247,0.01582785259539238,0.023180849019165513
patient_0303,0.031837878290309964,0.018351804965925176,0.014481725763361337,0.08856131740671072,0.1704652168042778,0.24918468880012587,0.1041190529582107,0.029235992266865032,0.07100558065705584,0.15644656847339783
patient_0304,0.011460833246071249,0.018259262473376135,0.12170594440389544,0.3236013788615031,0.06636684142247229,0.5886801816185981,0.5744872424835529,0.09994128853468098,0.04755574413167364,0.19845043724511885
patient_0305,0.1258943071020376,0.0940628886057262,0.1009745905533653,0.0535550250750037,0.2757531690347308,0.1503515143445927,0.25681977363035613,0.057038482750505666,0.07500362511983992,0.06684630328679275
patient_0306,0.1375529685933902,0.12747784600153828,0.035593907167214625,0.4215603650519393,0.028128140587517947,0.1461871776819669,0.08933654270652724,0.043466000157243265,0.10368762426788293,0.06569749563534377
patient_0307,0.46646135036026026,0.04323027053055291,0.010759280087486531,0.04161351829398366,0.25149432070216904,0.7369060655797626,0.24776056728920184,0.025484881429653813,0.1901772528226295,0.045619526627733276
patient_0308,0.14749710406062505,0.07561515399490917,0.13281725617459364,0.15908821280492813,0.044337461271225474,0.03092698010979806,0.030570332055464146,0.06732467035393105,0.12313607903412141,0.05385086494212511
patient_0309,0.053426128128133514,0.13939154002575765,0.10682499224622187,0.16982583298884238,0.1277781494384992,0.13953977981219537,0.029097610652790887,0.05265790562331512,0.27915271994464935,0.3499292415737545
patient_0310,0.354146662844567,0.16271284918498222,0.13152615916189575,0.15760448557886259,0.2773725830142941,0.26184615140519263,0.17304427121157023,0.013750049999377768,0.37888476946963157,0.07924674190948652
patient_0311,0.15879007431629613,0.13232050713775606,0.10462163751036206,0.08327718422776742,0.08868566991111371,0.4761337626056694,0.017113451364281974,0.013191342914409293,0.030887413518087287,0.09968452157438447
patient_0312,0.027105893199212687,0.013731480243951256,0.02457420142954828,0.01157313167203162,0.034782875446639834,0.028963507910725987,0.3050420371158552,0.007233825082475283,0.16158171006034922,0.16070148509647167
patient_0313,0.14814767095438977,0.01409241559872548,0.07594278530394237,0.021223321101241824,0.013970503183470102,0.10995937363022645,0.051544099647402204,0.020974292572457438,0.05024076584082959,0.1748309941640915
patient_0314,0.08641385156978312,0.13636166237330133,0.05145514674111934,0.2253186560191016,0.05551731143721044,0.12661076091736004,0.05116539132486265,0.09323917194744336,0.08763561597637709,0.45278764900691515
patient_0315,0.06813201158151455,0.020893096316415855,0.01942150852781448,0.12983532427748817,0.17899025338467608,0.40895239993634436,0.06073765690652034,0.10142038116925764,0.09629837213002841,0.040744123893797814
patient_0316,0.15365099748593442,0.043542246579049634,0.03523609038396727,0.055393528845763686,0.17084038592029657,0.12885435027956876,0.25353183872404367,0.22648261623723057,0.00948011601984974,0.028311994750544932
patient_0317,0.1917538838105423,0.052252511716409905,0.019172409217189854,0.14252950658518546,0.03596636794972203,0.052778811803032136,0.10092324053655788,0.04143085690310463,0.22013044762031767,0.05151816755849277
patient_0318,0.4668170009243672,0.06066933010758811,0.029427258924770782,0.05795578857100515,0.047103980747036735,0.11172519808582712,0.13567430207504305,0.09680663275715082,0.2681349539195819,0.036798040188991514
patient_0319,0.15493887948801183,0.028517257900154063,0.06957249114116267,0.15348817901504735,0.13866899465286067,0.41761235329317725,0.12071580322801956,0.08452152425704346,0.2427032036259112,0.021298873504230383
patient_0320,0.049390779343416936,0.06720228158228546,0.18522773669555628,0.12818361047690036,0.0337152047747161,0.321624080137374,0.26361312307559204,0.18841645138151367,0.03353060089693802,0.37126145556551604
patient_0321,0.047329628299815074,0.03721192027739628,0.14702358795376338,0.09329276248227303,0.13497227089589783,0.16089195457742853,0.06002253031289519,0.027922669282055834,0.6170867711900515,0.026854545197706886
patient_0322,0.1481317855057587,0.03085372221492137,0.14199863557268172,0.4172786770482802,0.0831064115533133,0.23241372055841572,0.3095572489715276,0.06253007571611136,0.11990491772013878,0.10345211444276364
patient_0323,0.2945569437580344,0.12282116417192503,0.020582441335679515,0.09652548617092846,0.13200884983526467,0.3169616968069048,0.038550787222214604,0.0269515892548617,0.13173614700251265,0.07199206996163901
patient_0324,0.15387663134676413,0.23070754686565034,0.07247353035601578,0.15194594293611985,0.018413920130035247,0.06116799140965756,0.12015156905151356,0.018617034720807918,0.06535439639641681,0.019910266408524474
patient_0325,0.2674494425778205,0.04966527500876637,0.14404680334590045,0.06855567179264252,0.10247692374242454,0.07187781950715917,0.044383727397506324,0.04344191042552991,0.04031752477944718,0.06901704069608634
patient_0326,0.32102052698928296,0.028800414385959556,0.09158705968611085,0.33571127065434214,0.17963292991116717,0.053245028108576745,0.19450014069952312,0.15150206206056818,0.1253555672768287,0.14516269520961184
patient_0327,0.16166336958224362,0.06516457197262127,0.03634664032387927,0.7603935981923835,0.30879221762301773,0.32643532007438125,0.10135467249491678,0.2603681521215211,0.19740940008481214,0.26303644632637974
patient_0328,0.07581307514962918,0.03256381003523065,0.12010386765749366,0.020288236184898244,0.06527529560463285,0.18853112448080747,0.1031250667788896,0.055047611181898,0.2105963677755959,0.013376909479692722
patient_0329,0.07804719881029241,0.0352104746292235,0.10384074275531065,0.2089885352269041,0.20050670731882608,0.05565516031270164,0.03884513728408494,0.08607595610385571,0.13903341335129224,0.048801550579950226
patient_0330,0.14111289325679469,0.057447586240926496,0.13122115333911666,0.017312652773029805,0.06404120626967402,0.09526036587703138,0.36564281866888404,0.24703425910982854,0.19437771050497712,0.0759704437565592
patient_0331,0.20365855913391795,0.03095394545444582,0.07928278824236269,0.1832737774830687,0.12528385154462718,0.14262242894096946,0.1180468214033164,0.015530999572550844,0.7189542470657887,0.03921524945833116
patient_0332,0.1587063831506947,0.11853495443217509,0.48886639939685894,0.16691361267860935,0.04564906910518276,0.14620015333145878,0.02786276087050433,0.08374828646459423,0.19923863035031977,0.024171181362633277
patient_0333,0.20155203893044263,0.2285447367235769,0.17656579106244433,0.024067508176690275,0.019287077331219683,0.2203526538677796,0.03456098269440496,0.19300244140765377,0.14929434521517523,0.2301458850534789
patient_0334,0.03471828339526627,0.08303866255599267,0.011711339764351712,0.07568972178404017,0.04357809147612451,0.15948232308691065,0.051898853114178155,0.005789920411644002,0.05179563833354961,0.2510598692139399
patient_0335,0.03285178620614258,0.037767612899156255,0.2612600860008747,0.05654911056425887,0.224150010499492,0.2922853625210462,0.040534920481930026,0.06213982968330004,0.05224157867828581,0.18460412201628162
patient_0336,0.18040184923484695,0.04626901969661343,0.10263026253046607,0.06467038872768975,0.43147288595975153,0.046217644880219746,0.14197264017524922,0.05525214540851774,0.048453021386704376,0.05441245110870528
patient_0337,0.09594714951949497,0.19365651049219312,0.10654690903885826,0.15199896971516638,0.16797596136812684,0.09212808683105571,0.0904000953182543,0.09043509714727183,0.1973627881897298,0.03866411745808982
patient_0338,0.03927548412184278,0.07353376412171382,0.17019919411216472,0.022901977271465174,0.10430632007273694,0.2260567150897747,0.04303299258761322,0.0218332762823152,0.10652612886244633,0.06506539001182446
patient_0339,0.10892983353796966,0.016381039505794406,0.0926362292247562,0.06969557983670316,0.14855243591993192,0.016790509352994518,0.23325621291863088,0.052758487228896575,0.10287815353999342,0.048201978085908856
patient_0340,0.08413417453260826,0.02814058500755977,0.012332706755865789,0.1037248865998671,0.11969073302895392,0.5277338192988222,0.021996719716802317,0.04527573136129615,0.06952636123840067,0.008214513177909107
patient_0341,0.07892444828206456,0.10663794052155824,0.0991915210028817,0.03850081032925867,1.0,0.23226729734507323,0.07901457046008403,0.017516508640538452,0.02758207073507948,0.06848351667295738
patient_0342,0.03899388339574513,0.07424388670215701,0.02563328240457091,0.058069938066363465,0.14344262227959995,0.2970340611630068,0.03501577156572314,0.021225667823074904,0.13508730887050183,0.01246226986817545
patient_0343,0.10600924529063115,0.023805361898862124,0.018658614173856895,0.1418282065338269,0.1285425202464366,0.09563146985742774,0.41888929015707965,0.009066173205207022,0.0928511406446729,0.21133427222005285
patient_0344,0.0475825361347797,0.027207630145696122,0.14974235443711004,0.15485714320817925,0.08945813200403199,0.2741942004740635,0.026857177710098996,0.08404018227624563,0.04847773102283995,0.0
patient_0345,0.04296015854848613,0.16506138752049,0.2964694050590396,0.026975345103125513,0.21310779269946853,0.24487498551953565,0.04227222018650811,0.09945772468123829,0.07941328901949068,0.023522907368541804
patient_0346,0.06747120456851027,0.09355794630613054,0.04738022832288745,0.25995659559271195,0.04142610160966117,0.5936183105769078,0.06376348456309025,0.00957871610788609,0.03436229888511884,0.03153474676659219
patient_0347,0.18009711348900087,0.03337091341017881,0.060645576880509144,0.03232576135396176,0.2482273982629261,0.13663132024266944,0.10226747370386341,0.024519188616457833,0.07788008405692337,0.0606125739976419
patient_0348,0.02585240571556137,0.04605684244740417,0.06589881865843752,0.04341110884798419,0.20130018955965448,0.07345959293093679,0.09848730811264145,0.35215756836118295,0.09767981644176504,0.08559028872501312
patient_0349,0.09811081353741423,0.05825317902417235,0.13310547390408906,0.13188131089402363,0.18487309560127213,0.04690625262144531,0.010321950408516523,0.030659860499889717,0.25719615772742804,0.17232667937336169
patient_0350,0.019942631687035695,0.3248009001013628,0.07781133539739836,0.035696875608389106,0.055375190739091994,0.11932049995789751,0.1938088537086101,0.040904578195343495,0.21796119001828027,0.34361251730018993
patient_0351,0.1636515515933181,1.0,0.12814881393709723,0.020341649788829137,0.019376350358760543,0.11260323922726881,0.28744374558367636,0.03629003761789687,0.17003027802726858,0.05389611818274864
patient_0352,0.04082850164331049,0.05606231562052068,0.04644762236925806,0.16366536789321423,0.15386390147554058,0.6002686635044762,0.08565845121566101,0.017522094768649705,0.11942608433966559,0.3301606630191387
patient_0353,0.10790820312803379,0.017974726154382323,0.18926479345923208,0.05113903575005007,0.06721786057577711,0.08138990297034439,0.1412977244994969,0.03983926142803086,0.04855776054368861,0.017372823462746677
patient_0354,0.1204010215127375,0.2627900560060065,0.1939757405539024,0.048075138631602406,0.25567730581977516,0.09267987863086563,0.1515158634356526,0.17089097878035583,0.05403053862446562,0.07270553770001881
patient_0355,0.009557441789986873,0.006195679189524891,0.05403224557211306,0.022420047722305825,0.04955682052531415,0.25700780276911284,0.04616948212664768,0.026252871874642085,0.19691096937652222,0.03346119184963032
patient_0356,0.02202462449903779,0.04324328069391259,0.23863220677278146,0.13136490222561237,0.12420572138782207,0.16819164854989252,0.19895520873281722,0.042353830875880225,0.03238334022737542,0.1704809291141989
patient_0357,0.058331178972564006,0.061238789784277964,0.061358110414207676,0.07985597006166532,0.010532035979613795,0.06214792341314013,0.15703253304352674,0.1943629001426241,0.07994558638497182,0.031765650304325745
patient_0358,0.2455088230660634,0.061504938004295795,0.05152129711030973,0.017124330628446843,0.026071229729941053,0.1904315843975646,0.048873881079938196,0.009012398496547936,0.07051399710052139,0.08975563534525563
patient_0359,0.1321421272745924,0.09159916083882642,0.03903032577828956,0.028506427579859342,0.04645163040821191,0.12123144334963101,0.29324169888929497,0.08788906876866484,0.22897679901152482,0.16182147268816738
patient_0360,0.41847012220449414,0.04219804956028163,0.10483569570943334,0.04254828398274348,0.18643722212488703,0.19672323992569157,0.047304393171415694,0.01761623405805347,0.11830164038647606,0.019800868221161283
patient_0361,0.00887059888209332,0.07741090455709,0.051486149350919885,0.11794123502809334,0.046630002139156766,0.1222382302045324,0.17635817501904535,0.10962051665632042,0.14162637672582626,0.04091833571020497
patient_0362,0.08821533704106509,0.056842736220316895,0.15972648677985118,0.17966602292052083,0.11819084870917235,0.13928539753872585,0.15055590984193343,0.004538935812083882,0.09163474050943536,0.03710810782608911
patient_0363,0.11758154659287419,0.16371903238670105,0.02248234467349793,0.0555477285501001,0.446845529547702,0.4421440201589386,0.04463793658577838,0.03987342242609745,0.21181366517084774,0.040105685438110515
patient_0364,0.09443343588831826,0.02486456452217198,0.04412275005922549,0.06784942618257422,0.1866969923328486,0.30736666565007864,0.29598454014213454,0.06096772522587427,0.18824814012566993,0.11494824512473484
patient_0365,0.12127403006101391,0.05203904073828999,0.20631725632561929,0.0431797585478738,0.004220503462085617,0.1247747486864404,0.07307354757364862,0.08342938456897064,0.02723093249717388,0.02033251939172303
patient_0366,0.09806760358345964,0.05536038399432619,0.0593818561971408,0.045843751278483016,0.06879335937572956,0.038992746383504785,0.1137934137889029,0.00803841597454219,0.1058297683718907,0.23585314640108918
patient_0367,0.02780490772978198,0.16240472383805918,0.03023454371697794,0.03967526478725672,0.020997705822301052,0.08442951543158145,0.1079840721943979,0.024486855890390832,0.3796017493975668,0.0662289665437342
patient_0368,0.14128570157940554,0.03147059146591205,0.11441494667975981,0.09474986606281106,0.10409926013130275,0.054238389011887406,0.08090407521113921,0.01688845063401718,0.0685285886053494,0.14529002457362283
patient_0369,0.34441797875997643,0.030327730111493093,0.05455405802753947,0.04922699466497504,0.2099611734041928,0.04267640556087754,0.03500856685771624,0.01972860280696695,0.07382550161533342,0.02327789832595894
patient_0370,0.07693384786840875,0.09260940683513126,0.22318940544646512,0.04566149743744194,0.13288998754387574,0.09920793932293248,0.0366092323588402,0.06061531128287099,0.10051368808849764,0.04168853525848165
patient_0371,0.18858954248985915,0.08006334883901893,0.08321453865549537,0.07689390705727468,0.16679297478506172,0.36039372908421863,0.5228589016827098,0.0075205797020971715,0.2595585042378663,0.16900774077577832
patient_0372,0.4248075123936887,0.11203972382888262,0.17238071118388146,0.03362809543998745,0.1116431760532213,0.04188826792476871,0.04354015619205346,0.08133111603508439,0.15555980709640763,0.04332804377827269
patient_0373,0.11462399849291001,0.25400139255799503,0.0312488846533984,0.009541366121955703,0.08121138347836138,0.4410483313428337,0.12998379605432228,0.1033201418880828,0.12803366713517586,0.26083527804698087
patient_0374,0.19791820826142043,0.1679029942738949,0.19188298247611066,0.03035926889602842,0.3358322273458176,0.25155414191424674,0.07508630773685931,0.048312330964612085,0.25978567369962235,0.10022721095880766
patient_0375,0.10129926564837805,0.2610667889546086,0.08797109534635598,0.04198800002765434,0.11270624922761163,0.3361207828587184,0.036935639910766094,0.018409358311498567,0.14607456046724876,0.015463537907555731
patient_0376,0.08108509344953553,0.024459675913421772,0.10112232902962119,0.3426436470610209,0.3545816329078222,0.12532760586507738,0.2369193756578342,0.018136081080972453,0.0733873984807393,0.007186839560651175
patient_0377,0.16920353508754324,0.09226946337857059,0.03623242363267899,0.29387934642843916,0.31242700624030945,0.500799178028754,0.7572873458463524,0.35903501151899997,0.07150845605617184,0.035033551912413606
patient_0378,0.1599836548109035,0.05517172919300682,0.22584145584873958,0.033212411421248096,0.010598422912222447,0.08094165183145707,0.0635450542236955,0.012179713915016998,0.04761846861995231,0.1910827732985097
patient_0379,0.06912149248522247,0.08436859933635558,0.08708978445163519,0.29760233293313776,0.26387112296503246,0.2027016586765288,0.15215494725891437,0.05943638508431869,0.18825549607620037,0.08072013305165449
patient_0380,0.10508212364422817,0.09205009478376068,0.12905408347119668,0.07232675005381141,0.04551905263895727,0.12925920821088588,0.01830795095134035,0.014358000066015144,0.07688959135029835,0.0696502843907332
patient_0381,0.05729766053791418,0.05954448988436617,0.027142632396693147,0.009302599807586074,0.13876626985938562,0.16680908926931828,0.32255052952194185,0.07010443105605146,0.4478050991884837,0.013672177045893595
patient_0382,0.004019254883064963,0.15530786266024982,0.008475783869303054,0.01147318096704378,0.12478610766760148,0.13101482577533866,0.16183824316204962,0.038444231923101986,0.2647117439868156,0.0555970344299801
patient_0383,0.13097098578554822,0.14112433075465602,0.21343439990100216,0.021683517516083092,0.434599403857442,0.3629193984060377,0.0830843128271252,0.1015784486965271,0.22302971725276965,0.1793356194329828
patient_0384,0.09339731969216014,0.2989086432583798,0.4013887175898003,0.1446563744142547,0.04085696794709302,0.272111859421302,0.08340023096686,0.05129211391887235,0.10918329495373694,0.06033411217436227
patient_0385,0.03017545808593835,0.057646159458724505,0.13582353267617508,0.07907662493212582,0.0555893709855363,0.16732944845783215,0.0585770552606568,0.018509607232276768,0.08434866169891188,0.14774751828835334
patient_0386,0.49219177177007395,0.042308464628204395,0.5983038735873268,0.1377576378158307,0.11548836716928917,0.23735726206897625,0.13551111420096262,0.005538003274283729,0.2185098241816279,0.6907674010346352
patient_0387,0.24767093116451652,0.023454561268909203,0.17419355773999196,0.017200424686697607,0.634338172510043,0.07325468898535442,0.12980196678317374,0.02261712428549039,0.14118986888855412,0.1395089300280976
patient_0388,0.07274639734221425,0.03718318141773966,0.1252884465646947,0.0419273313976629,0.17652876539468682,0.6205191856328244,0.1110960781884478,0.06955979587932562,0.06449262017243612,0.2545815485939979
patient_0389,0.24126431765816866,0.025107306979299953,0.3026321072884419,0.06436270578558878,0.09851268944356473,0.4078544396410184,0.016983853340560608,0.02516502414261393,0.14830692654077215,0.1783680117029598
patient_0390,0.017953143702268623,0.03803173276277075,0.18517659115247126,0.12376447827362691,0.07833496144067412,0.17870714234685964,0.2698390942020628,0.15521047614760858,0.38246448394325744,0.10229337934539671
patient_0391,0.04510159366013185,0.16570411067285748,0.06395417164700945,0.1586467367978542,0.05560112956874869,0.439262009714512,0.017679866124341706,0.0905971532187187,0.5078705549067541,0.06624769191604132
patient_0392,0.02501718787478567,0.051405940574630715,0.17952894731306823,0.0402341027962875,0.032722097460537024,0.05339981904311919,0.10721677170056379,0.07947146031925548,0.43093563389165596,0.06684270643873542
patient_0393,0.08846693927059442,0.015239518056201638,0.43095177230830334,0.0860588685579462,0.20918693061938834,0.3561716089697917,0.06974018798975509,0.018624079465200973,0.03395180330339531,0.3017721684131443
patient_0394,0.0538494038862097,0.07416371547018108,0.030005520608792708,0.12879048370165475,0.08422507353174283,0.12585401117644976,0.23772733807128035,0.08271467471781663,0.029420040239436864,0.07238982181745961
patient_0395,0.026026017500922455,0.06973061579264732,0.08892765170034388,0.17575026625489326,0.2819185056567023,0.07743053776263761,0.09065571449900803,0.04328843798285859,0.3010778512162735,0.12050749940708824
patient_0396,0.1256781466951018,0.019081637049923137,0.09209801377011796,0.07560333102026073,0.004188478068406325,0.10686904659580422,0.08060216904617676,0.07659345017807717,0.08059713704419363,0.03214838502889207
patient_0397,0.10729247270124166,0.015466809859891281,0.6117661985628025,0.04725893689506313,0.02096372383168004,0.15981210359662695,0.10467932531191898,0.04543342993538274,0.29756366771557474,0.24955392575831375
patient_0398,0.11555275414616757,0.15725653105560763,0.1817582392487294,0.014375748357536506,0.014748291591227286,0.058760800550079206,0.34226252323911155,0.10134051226335211,0.052825041802594036,0.13839276536888392
patient_0399,0.17827004320168857,0.023632722989649014,0.013957937265201125,0.4059734932635847,0.16867339785762417,0.2695304351207739,0.07789305096966992,0.039148269928060704,0.021968598279392088,0.06510535178197994
patient_0400,0.3554856573169941,0.03017889833648756,0.030418938135744766,0.14090302631472584,0.26111643855059874,0.9254069098981315,0.08729633365593475,0.041136645140913114,0.02056142951370495,0.021817268709407922
patient_0401,0.17554209479595675,0.1606925999562,0.022530030418662552,0.04610343297723721,0.018255027456557993,0.15222058018239587,0.07901473133667336,0.08834705590901493,0.06942183646291979,0.18268709341818207
patient_0402,0.1521925673893656,0.04862200285608534,0.17086145439033754,0.1397829203292108,0.05475558934687647,0.5157792736520198,0.025428199191017263,0.12546224552486634,0.03642531805436909,0.13984937479452683
patient_0403,0.03299871454600519,0.1365616131809585,0.08701025198190657,0.01482787402187184,0.2055928429630463,0.3325194476302572,0.22594076724591952,0.04768565051374415,0.6370345566329516,0.049546564348600344
patient_0404,0.04271248699901558,0.1305674047185618,0.19202845916751024,0.07580365684058997,0.05645090496374742,0.22643142076292533,0.037873576506182886,0.06541887200464652,0.1970966344631598,0.050128685012035865
patient_0405,0.2578274492083211,0.031881458635253976,0.055964400460375804,0.03346723422372163,0.16967995782577536,0.14047696426303033,0.11437962125767098,0.07810100268349662,0.18152912257064643,0.09816164757499249
patient_0406,0.14875542321849317,0.014319299994169712,0.0564837249119267,0.1151761809587126,0.3112999075659234,0.030952883295974155,0.10996419550674438,0.05416762223120735,0.15250781580046743,0.07588511380444364
patient_0407,0.16607160643200464,0.1815953892856346,0.3857476401419142,0.2241583155276025,0.11413437976651716,0.34959084467639656,0.058960940320751117,0.019766057431116306,0.8024570435495081,0.056076814384140306
patient_0408,0.09034437838265715,0.16858697952931934,0.035696362594672224,0.10439174443727663,0.16885893687715525,0.29380320802310367,0.04206775078162415,0.04763487060488633,0.06861602541161925,0.028504144159283415
patient_0409,0.06595931337737453,0.009179541960035384,0.0481830743672963,0.06744262079372007,0.14035191738735864,0.2814103786092216,0.07564507679368562,0.08291636318135964,0.031136681083596515,0.0068462576198042024
patient_0410,0.22929980978048023,0.2687343668472661,0.2943108641883101,0.05226942665211042,0.08023475445775666,0.07629413553024528,0.048234433550680376,0.05842331054232213,0.055944059696095255,0.3459077047410416
patient_0411,0.05493020180239044,0.010330985208788057,0.1985662116947307,0.08064459463482432,0.04075896601569765,0.14570904075796878,0.10047858485687497,0.06280380161324767,0.02310365239939004,0.04036482029413323
patient_0412,0.05250861267154914,0.08723383680613095,0.039639930003307414,0.10588989416029158,0.2840080778854799,0.1851913830940055,0.07262881516516156,0.1638110567896032,0.1502440027632026,0.03307489330453127
patient_0413,0.23197148979462948,0.049296677187778734,0.051971369204188655,0.0484542188665514,0.05934056256217358,0.07048831722638657,0.18109771045696393,0.23415109061687525,0.05700342064400128,0.04397424491993607
patient_0414,0.05156199562856754,0.20036618259080555,0.10317643496169106,0.40617888633577587,0.015545714218689964,0.02937918224010172,0.056644332886508254,0.025491617879579896,0.12116140454841248,0.06206112049165394
patient_0415,0.22953116494594922,0.12041460525655955,0.2820490472093218,0.32856965040744174,0.0070919344163366295,0.3202005343746117,0.041325497273159345,0.24538600428557147,0.3482802566762593,0.07189267220804219
patient_0416,0.033165955480168506,0.11106210174072291,0.2869823365125386,0.10333714273172512,0.03650955790090902,0.246299349493432,0.020634629303462333,0.055139989498406906,0.20028822758931106,0.05422443140527669
patient_0417,0.0,0.046300956334791185,0.046634725788714276,0.14285331094929662,0.17092425322668822,0.042260344080108175,0.1522816197281238,0.06281362934619325,0.05675723806667987,0.1769371118662813
patient_0418,0.009336696564627383,0.1287787581283866,0.21675111997707844,0.08191609750056028,0.0231287764834966,0.09627121763924944,0.020117952404277287,0.0925624815364362,0.34276780904008064,0.3345771407545067
patient_0419,0.025517365622085633,0.10709900290070196,0.018801548135839594,0.05112610061414816,0.06630168864809183,0.281614446493466,0.06970181982500442,0.00867136551023067,0.20049591635997768,0.08802467644404431
patient_0420,0.00425499718470119,0.01597879114788262,0.10857879299631605,0.05300446644251718,0.5084661875303295,0.2993713443364997,0.0498722687231919,0.16713225348583544,0.14018504887073652,0.25498788139469425
patient_0421,0.340349715955499,0.1325935396161284,0.06304402748248632,0.11431057974965568,0.2504298048184088,0.19708992888665874,0.045549914558159495,0.03860923742697699,0.1665478743864123,0.09423220569566951
patient_0422,0.2123663301134646,0.025626323302103533,0.22630497462722096,0.1478222478036162,0.17216924593551394,0.04761817006533611,0.09692343038634657,0.052447367452190675,0.05453050407555908,0.025402315484551366
patient_0423,0.07332337111159959,0.051371316416495644,0.17276982997359255,0.05088928827120106,0.03314279104652218,0.051493375143993686,0.24048009741400442,0.0064043716478639195,0.09845090065760247,0.05458013845975358
patient_0424,0.016880571822887283,0.008111625913251135,0.20224549576212325,0.07741597764149959,0.031914904246621245,0.012943761573721561,0.17079051351315377,0.036801961593962484,0.06086300089055195,0.08666242073625358
patient_0425,0.029573902271245615,0.1444966623259323,0.9999999999999999,0.19806858765455468,0.07813060971300156,0.34507693214726587,0.3648804855649765,0.07939706263554311,0.06429089724389837,0.2894607924838354
patient_0426,0.09135245038365766,0.0957848149850455,0.08508841228457222,0.11999089430402493,0.1870297385596249,0.23162013559403594,0.14262950868413576,0.018765759179733325,0.31911320787613917,0.06258493556988788
patient_0427,0.1064491103214822,0.04773111640703649,0.09945244805725545,0.04712625822793767,0.034480094489088876,0.6421691016789357,0.14124161045677763,0.07043597624467077,0.02754911276966113,0.08917313582638392
patient_0428,0.06859993728000398,0.04428572821782395,0.16714663805640842,0.03427146481720741,0.2972785924091842,0.23151403615338131,0.06347427633341005,0.1018074947752009,0.13532325228776143,0.04548179271561614
patient_0429,0.1738235548427757,0.11189569438347449,0.16340421605369923,0.03732551454523438,0.02457671369171214,0.048768583638487434,0.16165338336231636,0.027444711639641302,0.10717597100557116,0.03290084388499698
patient_0430,0.03545064053208547,0.02118910572210714,0.1787445391741944,0.2868452688694138,0.051346859727303594,0.39926343456933266,0.02640122650478828,0.01611753427909062,0.19018538366734095,0.030361599643562685
patient_0431,0.1361697182380723,0.025723634746388818,0.22140131494549467,0.06353822069223229,0.24075617551752282,0.13504605269142547,0.19704383589929012,0.03830564638123044,0.2013850474364799,0.1784192929278286
patient_0432,0.0982179791628608,0.04228616908179193,0.02528641942964138,0.043479842642781534,0.047155267990126724,0.41891472412750486,0.013906600463643129,0.12935742110229767,0.04882435468560253,0.04702490910295197
patient_0433,0.33842724323804513,0.06228262573202034,0.09636386566441965,0.14254913799973448,0.12953905493466084,0.15773634454836252,0.035323070417196414,0.03288013714659525,0.01153953407866783,0.021810269306027884
patient_0434,0.07802806477745773,0.08908177870198024,0.103946984670919,0.2875601720190346,0.10067607601818473,0.14428785713700668,0.14552410500830806,0.07787586641204006,0.03481523717303754,0.09166416527735044
